"","Cust_ID","Dwelling","LengthRes","HomeCode","HomeValue","IncCode","AgeCode","Child0_2","Child3_5","Child6_11","Child12_16","Child17_18","FirstChannel","Email","OccupCd","Travel","CurrAff","CurrEv","Wines","FineArts","Exercise","SelfHelp","Collect","Needle","Sewing","DogOwner","CarOwner","Cooking","Pets","Fashion","Camping","Hunting","Boating"
"57798",76499843,1,14,2,61000,7,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"57799",76499977,1,17,2,101000,6,4,2,2,2,3,3,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"57805",76500354,1,15,2,0,6,5,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57810",76500632,1,20,2,39000,4,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"57812",76500764,1,20,2,41000,3,5,2,2,2,3,2,3,0,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"57813",76500864,1,20,2,41000,5,5,2,2,3,2,2,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"57818",76501942,1,13,2,391000,9,5,2,2,2,2,2,3,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57821",76502056,1,20,2,184000,3,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57846",76504411,1,5,2,0,1,2,2,2,2,2,2,3,0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"57853",76504720,1,7,2,93000,6,6,2,2,2,2,2,3,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"57857",76505271,1,20,2,76000,9,5,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57865",76505848,1,20,2,74000,4,6,2,2,2,3,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57867",76505993,1,20,2,137000,3,6,2,2,3,3,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57874",76506729,1,15,2,0,5,6,2,2,2,2,2,3,1,6,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
"57875",76507060,4,3,1,0,5,2,2,2,2,2,2,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"57882",76507680,1,2,2,0,8,4,2,2,2,3,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57886",76508148,1,5,2,0,4,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57890",76508707,1,9,2,0,4,6,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57898",76509183,1,8,2,0,5,6,2,2,3,3,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57900",76509238,1,17,2,93000,6,4,2,2,2,3,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"57905",76509480,1,4,2,0,8,5,2,2,2,2,2,3,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"57909",76509835,1,3,2,0,8,4,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"57910",76509840,1,7,2,0,6,6,2,2,2,2,2,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"57918",76510455,1,8,2,0,8,3,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"57921",76510622,1,20,2,0,8,4,2,2,2,2,3,3,0,6,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"57935",76511502,1,20,2,102000,3,3,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57940",76512004,1,19,2,0,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"57944",76512627,1,11,2,0,9,4,2,2,2,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57946",76512658,1,20,2,83000,7,4,2,2,2,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57949",76512919,1,20,2,0,6,3,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"57950",76512930,1,20,2,98000,4,4,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57951",76512935,1,16,2,0,7,6,2,2,2,2,2,3,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"57952",76512939,1,15,2,73000,5,3,2,2,2,3,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"57953",76512984,1,9,2,106000,3,5,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"57956",76513224,1,13,2,107000,6,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57958",76513449,1,12,2,71000,6,4,2,2,2,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57962",76513597,1,20,2,121000,9,4,2,2,2,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"57967",76514010,1,20,2,0,1,6,2,2,2,2,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57969",76514055,1,20,2,111000,6,6,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"57977",76514625,1,19,2,63000,6,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"57989",76515157,1,4,2,0,9,5,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57991",76515372,1,15,2,230000,9,5,2,2,2,2,3,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"57996",76515857,1,20,2,110000,8,5,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57999",76516113,1,8,2,0,4,4,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58004",76516605,1,1,2,0,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58006",76516874,1,13,2,88000,9,4,2,2,2,2,3,3,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"58013",76517356,1,13,2,0,7,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58014",76517449,1,9,2,221000,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58018",76517626,1,20,2,236000,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58022",76518158,1,20,2,53000,3,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58023",76518248,1,11,2,0,6,4,2,2,2,3,2,3,0,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"58026",76518727,1,12,2,114000,7,4,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"58028",76518741,1,4,2,0,9,4,2,2,3,2,2,3,0,5,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"58031",76519156,1,3,2,0,9,1,2,2,2,2,2,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58033",76519168,1,12,2,86000,4,4,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"58034",76519179,1,9,2,127000,9,4,2,2,3,3,3,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58035",76519331,1,20,2,118000,4,7,2,2,2,2,2,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58042",76519876,1,20,2,0,8,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"58051",76520943,1,12,2,0,7,4,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58075",76522708,2,10,2,51000,6,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58078",76522771,1,20,2,111000,4,7,2,2,2,2,2,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58079",76522905,1,10,2,0,8,3,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58080",76522930,1,20,2,0,5,5,2,2,2,2,2,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58081",76522980,1,17,2,0,9,7,2,2,2,2,2,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58084",76523162,1,5,2,0,9,3,2,2,2,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"58086",76523360,1,8,2,0,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58087",76523429,1,10,2,0,7,3,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58088",76523515,1,20,2,97000,6,5,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"58089",76523749,1,17,2,101000,9,3,2,2,3,3,2,3,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"58091",76523794,1,20,2,57000,9,4,2,2,2,2,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58099",76524209,1,14,2,0,6,1,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58119",76525766,1,20,2,133000,3,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58125",76526077,1,6,2,0,8,4,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"58132",76526616,1,10,2,151000,3,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58138",76527217,1,18,2,0,6,4,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58139",76527309,1,15,2,0,7,4,2,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58142",76527466,1,20,2,156000,9,5,2,2,2,2,2,3,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"58145",76527890,1,20,2,308000,9,4,2,2,2,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58177",76530805,1,20,2,0,5,7,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58180",76531022,1,20,2,162000,8,3,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58204",76538109,1,4,2,0,5,6,2,2,3,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"58205",76538529,1,11,2,0,9,4,2,2,2,3,2,3,0,15,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0
"58209",76541158,1,8,2,0,6,5,2,2,2,2,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"58214",76544035,1,20,2,198000,6,6,2,2,2,2,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58221",76547483,1,14,2,0,5,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58231",76553296,1,7,2,0,9,3,2,2,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58233",76553843,1,9,2,161000,7,4,2,2,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58247",76558838,1,12,2,281000,8,4,3,3,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"58278",76572389,1,10,2,0,9,4,2,2,2,3,3,2,0,5,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"58310",76584617,1,19,2,154000,6,5,2,2,2,2,2,3,1,6,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
"58311",76584743,1,20,2,63000,7,5,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"58320",76586993,1,20,2,125000,3,5,2,2,2,2,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"58321",76587328,1,14,2,0,5,6,2,2,2,2,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"58322",76587797,1,17,2,0,6,7,2,2,2,2,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58331",76593060,2,20,2,0,5,4,2,2,2,2,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58332",76593167,1,19,2,397000,8,5,2,2,2,2,2,2,0,5,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0
"58338",76595210,1,12,2,597000,7,5,2,2,2,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58345",76598018,1,3,2,0,5,4,3,2,2,2,2,3,0,8,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
"58351",76599247,1,20,2,0,4,5,2,2,2,3,2,3,0,5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"58353",76599903,1,3,2,0,1,5,2,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58377",76608286,3,20,2,185000,3,6,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58381",76610345,1,20,2,0,6,4,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"58391",76614840,1,9,2,0,9,5,2,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58403",76621359,3,6,2,0,6,5,2,2,2,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"58406",76624559,1,6,2,0,5,6,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58409",76625639,1,11,2,106000,7,2,2,2,3,3,2,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"58446",76650085,1,10,2,0,7,5,2,2,2,2,2,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
"58457",76656705,1,13,2,29000,9,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
"58459",76657468,1,9,2,74000,7,3,2,2,2,3,2,2,0,15,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0
"58474",76663035,1,20,2,131000,6,4,2,2,2,3,2,1,0,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"58476",76664584,1,9,2,0,1,6,2,2,2,2,2,3,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0
"58494",76673263,1,12,2,175000,5,6,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58510",76682951,1,16,2,0,5,6,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58512",76684230,1,20,2,142000,5,7,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58517",76689740,1,16,2,268000,6,4,2,2,2,3,3,3,0,6,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"58520",76690568,1,5,2,0,5,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58529",76694074,1,9,2,0,8,4,2,2,2,3,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58530",76694137,1,18,2,134000,6,6,2,2,2,2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58550",76697056,1,16,2,184000,5,3,2,2,3,3,2,3,0,6,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"58551",76697208,1,3,2,0,8,4,2,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"58562",76697992,1,20,2,0,7,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"58564",76698058,1,20,2,0,6,6,2,2,3,3,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58565",76698081,1,20,2,0,7,4,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58573",76698630,4,4,2,0,7,2,2,2,2,2,2,3,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
"58577",76699296,1,20,2,195000,9,4,2,2,2,3,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58581",76699879,1,18,2,268000,9,4,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"58590",76700761,1,5,2,0,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58593",76700890,1,20,2,0,8,5,2,2,2,2,2,3,0,5,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"58594",76700977,1,6,2,0,9,3,2,3,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58600",76701299,4,13,2,620000,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58601",76701328,4,8,2,0,7,5,2,2,2,2,2,3,1,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"58611",76701677,1,10,2,0,7,5,2,2,3,2,2,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"58621",76702625,1,11,2,86000,6,3,2,2,3,3,2,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"58622",76702690,1,20,2,85000,6,5,2,2,2,2,3,3,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0
"58626",76703036,1,19,2,93000,6,5,2,2,2,2,2,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"58628",76703102,1,10,2,77000,4,4,2,2,2,2,2,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
"58632",76703419,1,20,2,62000,4,6,2,2,2,2,2,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58634",76703506,1,20,2,71000,6,5,2,2,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"58645",76704109,1,20,2,0,6,4,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58648",76704518,1,13,2,112000,6,5,2,2,2,2,2,3,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"58649",76704604,1,15,2,110000,7,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58665",76705917,1,20,2,136000,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58670",76706338,1,20,2,238000,6,7,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58675",76706615,1,20,2,0,1,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58678",76706935,1,20,2,167000,7,5,2,2,2,2,2,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"58683",76707127,1,9,2,243000,9,5,2,3,2,2,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58695",76708027,1,20,2,100000,9,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58700",76708286,1,20,2,39000,5,4,2,2,2,2,2,3,0,8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
"58701",76708379,1,7,2,160000,5,6,2,2,2,2,2,3,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"58711",76709348,1,17,2,74000,3,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"58717",76709693,1,15,2,0,8,5,2,2,2,2,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58732",76710630,1,20,2,0,7,4,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58740",76711233,1,3,2,0,7,6,2,2,2,2,2,3,0,14,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"58746",76711937,1,12,2,95000,6,4,2,3,2,2,2,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
"58749",76712247,1,20,2,0,6,5,2,2,2,2,2,3,0,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"58753",76712452,1,20,2,0,6,6,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58755",76712580,1,20,2,56000,3,6,2,2,2,2,2,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"58757",76712803,1,20,2,89000,8,5,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58761",76712958,1,13,2,119000,5,4,2,2,2,2,2,3,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"58766",76713377,1,12,2,0,6,6,2,2,2,2,2,3,0,5,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
"58773",76714216,2,17,2,56000,6,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58786",76715696,1,20,2,66000,7,4,2,2,2,2,2,3,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
"58787",76715724,2,15,2,0,3,6,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58789",76716118,1,5,2,0,9,4,2,3,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58794",76716306,1,20,2,67000,6,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58796",76716349,1,20,2,69000,1,6,2,2,2,2,2,3,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"58797",76716373,1,7,2,0,6,4,2,2,2,2,3,3,1,6,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
"58805",76717393,1,15,2,0,2,7,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58807",76717579,1,20,2,100000,7,5,2,2,2,2,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"58810",76717932,1,17,2,81000,5,3,2,2,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"58812",76718115,1,20,2,78000,6,6,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"58813",76718172,1,20,2,78000,7,4,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58817",76718604,1,13,2,74000,6,3,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58825",76719197,1,16,2,0,6,6,2,2,2,2,2,3,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"58832",76719499,1,19,2,0,7,4,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58835",76719877,1,20,2,98000,5,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"58842",76720127,1,20,2,180000,7,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58851",76721177,1,20,2,53000,6,4,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58854",76721281,1,13,2,55000,8,3,2,3,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58855",76721336,1,14,2,0,3,6,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"58856",76721537,1,15,2,27000,7,4,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58858",76721622,1,8,2,0,6,5,2,2,2,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"58860",76721887,1,20,2,60000,5,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58863",76722132,1,20,2,115000,7,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"58865",76722164,1,6,1,0,4,4,2,2,3,3,3,3,0,5,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
"58870",76722366,1,20,2,0,8,4,2,2,2,2,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58876",76722616,1,15,2,112000,6,7,2,2,2,2,2,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"58878",76722695,1,12,2,0,8,3,2,2,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"58883",76723012,2,19,2,96000,6,4,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"58889",76723513,1,6,2,0,9,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
