"","Cust_ID","Dwelling","LengthRes","HomeCode","HomeValue","IncCode","AgeCode","Child0_2","Child3_5","Child6_11","Child12_16","Child17_18","FirstChannel","Email","OccupCd","Travel","CurrAff","CurrEv","Wines","FineArts","Exercise","SelfHelp","Collect","Needle","Sewing","DogOwner","CarOwner","Cooking","Pets","Fashion","Camping","Hunting","Boating","Segment"
"174",32180184,1,17,2,203000,8,5,2,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"175",32181017,1,13,2,0,7,4,2,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"176",32190707,1,20,2,175000,8,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"177",32196890,1,20,2,145000,4,7,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"178",32197758,1,20,2,0,6,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"179",32207481,1,7,2,0,3,5,2,2,2,2,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"180",32216859,1,20,2,198000,9,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"181",32216971,1,20,2,188000,5,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"182",32218307,1,4,2,0,9,4,2,2,2,3,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"183",32218353,1,13,2,0,9,5,2,2,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"1"
"184",32226763,1,20,2,0,3,6,2,2,2,2,2,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"185",32227191,1,3,2,0,1,6,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"186",32231137,1,20,2,158000,7,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"187",32241740,1,15,2,210000,9,4,2,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"188",32242046,1,20,2,0,6,6,2,2,2,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"1"
"189",32246265,1,20,2,0,8,5,2,2,2,2,2,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,"1"
"190",32258745,1,10,2,187000,7,5,2,2,2,2,2,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,"1"
"191",32266856,1,16,2,159000,7,3,2,3,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"192",32268425,1,13,2,0,6,4,2,3,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2"
"193",32283581,1,20,2,205000,7,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"3"
"194",32295920,1,20,2,191000,3,5,2,2,2,2,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"195",32296306,1,20,2,184000,9,5,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"196",32301602,1,20,2,0,7,4,2,2,2,2,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"197",32304361,1,20,2,258000,6,4,2,2,2,2,2,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"1"
"198",32310621,1,20,2,0,4,7,2,2,3,2,2,1,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"199",32316739,1,9,2,0,9,4,2,2,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"200",32320770,1,19,2,290000,6,6,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"201",32322507,1,13,2,220000,8,3,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"3"
"202",32337551,1,3,2,0,7,4,2,2,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"203",32340831,1,5,2,174000,9,3,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"204",32343209,1,7,2,158000,8,3,2,2,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"205",32352046,1,20,2,265000,8,4,2,2,2,2,2,3,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,"1"
"206",32352492,1,8,2,261000,8,4,2,2,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"207",32353984,1,9,2,0,9,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"208",32357388,4,9,2,205000,1,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"209",32368157,1,16,2,248000,4,7,2,2,2,2,2,1,0,14,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"210",32368245,1,16,2,258000,9,5,2,2,2,3,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"1"
"211",32376219,1,11,2,237000,6,5,2,2,2,2,2,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,"1"
"212",32400389,1,20,2,239000,9,4,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"213",32402730,1,20,2,0,4,5,2,2,2,2,2,1,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"3"
"214",32403971,2,20,2,170000,6,4,2,2,3,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"215",32413103,1,9,2,0,3,3,2,2,2,2,2,1,0,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,"1"
"216",32418585,1,14,2,192000,8,3,2,3,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"217",32435204,1,9,2,234000,9,3,2,2,3,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"218",32440362,1,13,2,394000,7,5,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,"1"
"219",32442615,1,18,2,189000,6,6,2,2,2,2,2,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"3"
"220",32443877,1,11,2,0,4,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"221",32444466,1,5,2,186000,8,5,2,2,2,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"222",32467355,1,10,2,189000,6,6,2,2,2,2,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"223",32489896,1,8,2,520000,9,5,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"3"
"224",32493240,1,12,2,226000,8,3,2,2,2,2,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"225",32496167,1,18,2,246000,5,5,2,3,2,2,2,1,0,15,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,"2"
"226",32521130,2,12,2,0,9,4,2,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"227",32532432,1,8,2,0,8,3,2,2,2,2,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,"1"
"228",32539115,1,20,2,0,9,6,2,2,2,2,2,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,"1"
"229",32544040,1,20,2,315000,6,6,2,2,3,2,2,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"230",32556976,1,20,2,0,5,6,2,2,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"231",32557555,1,7,2,568000,7,5,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"232",32569409,1,14,2,523000,9,4,2,2,2,3,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"233",32573453,1,10,2,0,9,3,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"234",32578926,1,20,2,0,9,6,2,2,2,2,2,1,0,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"1"
"235",32589104,1,20,2,358000,1,6,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"236",32590028,1,20,2,0,9,5,2,2,2,3,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"237",32622446,1,6,2,0,9,3,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"238",32626289,1,13,2,233000,9,4,2,2,2,3,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,"1"
"239",32629671,1,20,2,0,1,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"3"
"240",32684053,1,20,2,0,2,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"241",32684671,1,3,2,0,9,4,2,2,2,3,2,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"3"
"242",32692955,1,20,2,235000,9,5,2,2,3,3,2,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3"
"243",32699615,1,14,2,238000,9,4,2,2,2,3,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"244",32713020,1,5,2,0,9,6,2,2,2,2,2,1,0,15,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,"1"
"245",32717714,3,19,2,0,6,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"246",32720483,1,20,2,216000,6,5,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"3"
"247",32721024,1,6,2,0,9,5,2,2,2,2,2,1,0,6,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,"1"
"248",32721286,1,5,2,201000,8,3,3,3,3,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2"
"249",32725204,1,20,2,0,9,4,2,2,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"250",32731487,1,17,2,224000,3,6,2,2,2,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"251",32738014,1,3,2,0,9,3,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"252",32738581,1,20,2,382000,9,6,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"253",32758107,1,20,2,239000,9,5,2,2,2,2,2,3,0,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"1"
"254",32776255,1,7,2,0,9,3,2,2,3,3,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"255",32786688,1,20,2,162000,5,6,2,2,2,2,2,1,0,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"1"
"256",32802983,1,11,2,248000,8,4,2,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"257",32805413,1,8,2,343000,9,7,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"258",32827200,1,20,2,0,6,5,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"259",32845407,4,16,2,254000,5,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"260",32859775,1,13,2,364000,9,4,2,2,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"261",32865125,1,8,2,0,1,4,2,2,2,2,2,1,0,5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"1"
"262",32871543,1,4,2,0,8,4,2,2,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"263",32876769,1,5,2,0,9,5,2,2,2,2,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"264",32883417,1,20,2,308000,9,5,2,2,2,2,2,3,0,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"1"
"265",32891676,1,16,2,183000,4,6,2,2,2,2,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"266",32908465,1,20,2,0,9,4,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"267",32909167,1,20,2,264000,7,6,2,2,3,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"268",32911612,1,20,2,193000,9,5,2,2,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"1"
"269",32921007,1,20,2,212000,9,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"270",32928525,1,10,2,199000,8,4,2,2,2,3,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"271",32930992,1,8,2,161000,7,3,2,2,2,2,2,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"272",32933800,1,17,2,351000,8,5,2,2,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"273",32967011,1,20,2,307000,7,5,2,2,2,2,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,"1"
"274",32968041,1,20,2,299000,9,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"275",32970083,1,13,2,207000,8,4,2,2,2,3,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"276",32972059,1,20,2,0,5,7,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"277",32973094,1,20,2,249000,9,4,2,2,2,3,3,1,0,15,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"1"
"278",32973190,1,20,2,0,9,4,2,2,2,2,2,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"1"
"279",32980315,1,13,2,313000,9,3,2,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"280",32990159,1,12,2,0,6,4,2,2,2,2,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"3"
"281",32996138,1,20,2,0,4,6,2,2,2,2,2,1,0,14,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,"1"
"282",33001598,1,20,2,0,9,4,2,2,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"283",33016918,1,20,2,0,8,7,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"284",33032356,1,20,2,197000,9,5,2,2,2,2,2,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"285",33045795,1,12,2,0,7,5,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"286",33045974,1,20,2,171000,5,5,2,2,2,2,2,1,0,5,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1"
"287",33055322,1,12,2,187000,9,4,2,2,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,"1"
"288",33058424,1,20,2,202000,6,6,2,2,2,2,2,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"1"
"289",33074461,1,20,2,0,9,5,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"290",33084788,1,19,2,237000,9,4,2,2,2,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"291",33087032,2,14,2,179000,3,4,2,2,2,3,2,3,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"292",33087809,1,17,2,178000,7,6,2,2,2,2,2,1,0,5,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,"1"
"293",33096590,1,12,2,225000,8,3,2,3,3,2,2,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"2"
"294",33104402,2,20,1,0,6,5,2,2,2,2,2,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,"1"
"295",33126502,1,11,2,168000,8,3,2,2,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"296",33141512,1,20,2,172000,9,4,2,2,2,2,2,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,"1"
"297",33143456,1,20,2,211000,4,4,2,2,2,2,2,1,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"3"
"298",33153024,1,14,2,0,7,4,2,2,3,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,"1"
"299",33154480,1,15,2,221000,9,4,2,2,2,2,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"300",33163958,1,17,2,0,9,4,2,2,2,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"301",33173028,1,20,2,293000,7,5,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"302",33181328,1,20,2,349000,9,6,2,2,2,2,2,1,1,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,"1"
"303",33182833,1,13,2,345000,9,4,2,2,2,2,2,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"1"
"304",33202357,1,20,2,229000,5,7,2,2,2,2,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"305",33208851,1,11,2,328000,9,4,2,2,3,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"306",33209038,1,14,2,334000,9,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"307",33210471,1,7,2,0,9,4,2,2,3,3,2,2,0,15,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"3"
"308",33211045,1,6,2,0,8,3,2,2,2,2,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"3"
"309",33221526,1,20,2,449000,4,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"310",33225683,1,20,2,124000,9,5,2,2,2,2,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"1"
"311",33226287,1,12,2,113000,6,3,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"312",33227722,1,16,2,0,9,3,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"313",33234108,1,20,2,0,1,7,2,2,2,2,2,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"314",33239539,1,20,2,125000,7,6,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"315",33242556,1,20,2,109000,3,6,2,2,2,2,2,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,"1"
"316",33246829,1,20,2,0,4,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"317",33247733,1,11,2,97000,6,5,2,2,2,3,2,3,0,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"318",33253245,1,8,2,0,6,7,2,2,2,2,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"319",33275793,1,9,2,0,8,6,2,2,2,2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"320",33276048,1,17,2,135000,6,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"321",33280908,1,20,2,160000,7,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"322",33284060,1,20,2,170000,9,5,2,2,2,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"323",33289661,1,16,2,154000,7,5,2,2,2,2,2,3,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"1"
"324",33299077,1,20,2,134000,7,4,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"325",33313821,1,6,2,115000,8,3,2,3,3,2,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"2"
"326",33320909,3,7,2,0,4,7,2,2,2,2,2,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"3"
"327",33321699,1,20,2,110000,6,6,2,2,2,2,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"3"
"328",33366360,1,20,2,84000,5,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"329",33374981,1,20,2,114000,7,4,2,2,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"330",33387312,1,10,2,0,8,4,2,2,2,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"3"
"331",33388231,1,16,2,0,9,4,2,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"332",33394575,1,19,2,136000,6,3,2,2,2,3,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"333",33403519,1,14,2,223000,7,5,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"334",33405041,1,13,2,0,9,4,2,2,2,3,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"335",33405851,1,20,2,271000,9,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"336",33406992,1,1,2,0,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"337",33411179,1,14,2,0,9,4,2,2,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"338",33414423,1,18,2,266000,9,5,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3"
"339",33416622,1,19,2,0,6,5,2,2,2,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"340",33435429,1,20,2,106000,7,4,2,2,2,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"3"
"341",33444511,1,20,2,0,9,6,2,2,2,2,2,3,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"342",33460335,1,7,2,0,6,5,2,2,2,2,2,1,0,5,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"1"
"343",33460771,1,14,2,0,9,5,2,2,2,2,2,3,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,"1"
"344",33468695,1,13,2,132000,3,7,2,2,2,2,2,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"3"
"345",33469147,1,8,2,152000,4,6,2,2,2,2,2,1,0,7,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,"1"
"346",33471378,1,10,2,0,4,7,2,2,2,2,2,3,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"3"
"347",33471903,1,19,2,0,4,7,2,2,2,2,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"348",33480771,1,20,2,133000,8,5,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"1"
"349",33483686,1,20,2,0,5,5,2,2,2,2,2,1,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"3"
"350",33483786,1,8,2,0,8,6,2,2,2,2,2,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,"3"
"351",33486337,1,19,2,0,4,4,2,2,2,2,2,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3"
"352",33487487,1,20,2,158000,6,4,2,2,2,2,2,2,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,"1"
"353",33503191,1,9,2,110000,3,7,2,2,2,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"354",33513307,2,20,2,0,1,7,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
"355",33514889,1,16,2,176000,9,3,2,2,3,3,2,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"1"
